listing_id,WIC,SNAP,longitude,latitude,location_address,listing_name,fm_bool,csa_bool,om_bool,Farmer Market Type,Benefit Type,Block_FIPS,bbox,county_name,County_FIPS,State_FIPS,State_name,geometry
200220,0.0,0.0,-81.774524,36.323594,"680 North Fork Farm, Zionville, North Carolina 28698",North Fork Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,371899202001000.0,"[-81.79385, 36.317506, -81.739917, 36.348574]",Watauga County,37189.0,NC,North Carolina,POINT (-81.774524 36.323594)
200221,0.0,0.0,-100.4405962,48.8323101,"105 Simrall Blvd., MC #22, Bottineau, North Dakota 58318",4 Seasons CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,380099523001005.0,"[-100.442654, 48.830986, -100.438797, 48.835148]",Bottineau County,38009.0,ND,North Dakota,POINT (-100.4405962 48.8323101)
200222,0.0,1.0,-96.7198404,40.7976476,"1551 S 2nd St, Lincoln, Nebraska 68502",Community Crops CSA,0.0,1.0,0.0,Community Supported Agriculture,SNAP,311090022004019.0,"[-96.720602, 40.797302, -96.719396, 40.799074]",Lancaster County,31109.0,NE,Nebraska,POINT (-96.7198404 40.7976476)
200223,0.0,0.0,-71.7499869,42.8067982,"555 Abbot Hill Road, Wilton, New Hampshire 3086",Bee Fields Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,330110190002066.0,"[-71.763742, 42.803222, -71.747781, 42.815765]",Hillsborough County,33011.0,NH,New Hampshire,POINT (-71.7499869 42.8067982)
200224,0.0,0.0,-71.7357055,42.8619459,"487 Lyndeborough Center Road, Wilton, New Hampshire 3086",Ledge Top Farm LLC,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,330110190002001.0,"[-71.741319, 42.855901, -71.731365, 42.871909]",Hillsborough County,33011.0,NH,New Hampshire,POINT (-71.7357055 42.8619459)
200225,0.0,0.0,-71.5326861,43.2004122,"75 S. Main Street Unit 7 PMB 518, Concord, New Hampshire 03301",Local Harvest CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,330130322002008.0,"[-71.53417, 43.198837, -71.531412, 43.201736]",Merrimack County,33013.0,NH,New Hampshire,POINT (-71.5326861 43.2004122)
200226,0.0,0.0,-71.4771407,42.8373379,"226 Charles Bancroft Hwy, Litchfield, New Hampshire 03052",Steve Normanton,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,330110131021011.0,"[-71.484183, 42.832887, -71.47315, 42.840418]",Hillsborough County,33011.0,NH,New Hampshire,POINT (-71.4771407 42.8373379)
200227,0.0,0.0,-71.9725526,42.8851053,"15D Callies Common, Peterborough, New Hampshire 03458",Walkabout Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,330110230012017.0,"[-71.989072, 42.875548, -71.957441, 42.888454]",Hillsborough County,33011.0,NH,New Hampshire,POINT (-71.9725526 42.8851053)
200228,0.0,0.0,-71.0735503,42.9780248,"150 Middle Rd (Mail goes to: PO Box 714, Exeter), Brentwood, New Hampshire 03833",Willow Pond Community Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,330150600002015.0,"[-71.086472, 42.969412, -71.073045, 42.978056]",Rockingham County,33015.0,NH,New Hampshire,POINT (-71.0735503 42.9780248)
200229,0.0,0.0,-74.790718,40.3284402,", Pennington, New Jersey 08534",Chickadee Creek Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,340210039031003.0,"[-74.792287, 40.328013, -74.788607, 40.332852]",Mercer County,34021.0,NJ,New Jersey,POINT (-74.790718 40.3284402)
200230,0.0,0.0,-74.9117495,40.983549,"41B Silver Lake Rd., Blairstown, New Jersey 07825",Community Supported Garden at Genesis Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,340410311022017.0,"[-74.919393, 40.970453, -74.888358, 40.990008]",Warren County,34041.0,NJ,New Jersey,POINT (-74.9117495 40.983549)
200231,0.0,0.0,-74.7650803,40.35511,"260 Wargo Rd, Pennington, New Jersey 08534",Honey Brook Organic Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,340210039053024.0,"[-74.76606, 40.346894, -74.7576, 40.357511]",Mercer County,34021.0,NJ,New Jersey,POINT (-74.7650803 40.35511)
200232,0.0,0.0,-74.7483143,40.4035775,"325 Hopewell Amwell Rd, Hopewell borough, New Jersey 08525",Ralston Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,340210039052010.0,"[-74.756993, 40.397986, -74.737633, 40.411863]",Mercer County,34021.0,NJ,New Jersey,POINT (-74.7483143 40.4035775)
200233,0.0,0.0,-74.7810906,40.8606506,"69 Stephens State Park Road, Hackettstown, New Jersey 07840",School Lunch Organic Farm & CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,340270461103067.0,"[-74.792215, 40.85309, -74.775701, 40.86426]",Morris County,34027.0,NJ,New Jersey,POINT (-74.7810906 40.8606506)
200234,0.0,0.0,-74.6706417,40.6914814,"580 Spook Hollow Rd, Far Hills, New Jersey 07931",Uncle Bill's Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,340350529041033.0,"[-74.689329, 40.674055, -74.668806, 40.697051]",Somerset County,34035.0,NJ,New Jersey,POINT (-74.6706417 40.6914814)
200235,0.0,0.0,-74.711237,40.300823,"3501 Princeton Pike, Lawrenceville, New Jersey 08648",Z Food Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,340210033014009.0,"[-74.723792, 40.290303, -74.69777, 40.310227]",Mercer County,34021.0,NJ,New Jersey,POINT (-74.711237 40.300823)
200236,0.0,0.0,-105.7945177,35.4535095,"37 Mesa Top Farm Loop, Santa Fe, New Mexico 87508",Beneficial Farms,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,350490103091081.0,"[-105.821862, 35.42129, -105.771798, 35.486556]",Santa Fe County,35049.0,NM,New Mexico,POINT (-105.7945177 35.4535095)
200237,0.0,0.0,-107.3711145,33.1147774,"625 Las Palomas Canyon Rd, Williamsburg, New Mexico 87942",Las Palomas Heirloom Farms,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,350519624021143.0,"[-107.375395, 33.111521, -107.36083, 33.128552]",Sierra County,35051.0,NM,New Mexico,POINT (-107.3711145 33.1147774)
200238,0.0,0.0,-114.5976003,36.7002183,"PO Box 44 1012 E. McKnight Avenue, Moapa, Nevada 89025",Meadow Valley Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,320030059021265.0,"[-114.611834, 36.698119, -114.593681, 36.703615]",Clark County,32003.0,NV,Nevada,POINT (-114.5976003 36.7002183)
200239,0.0,0.0,-76.481887,43.235241,"3858 Floridaville Rd, Cato, New York 13033",1860 Organics,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360110402022020.0,"[-76.492178, 43.220462, -76.478749, 43.238972]",Cayuga County,36011.0,NY,New York,POINT (-76.481887 43.235241)
200240,0.0,1.0,-73.3789055,42.4433148,"5 Abode Road, New Lebanon, New York 12125",Abode Farm CSA,0.0,1.0,0.0,Community Supported Agriculture,SNAP,360210001001055.0,"[-73.380924, 42.439223, -73.375335, 42.459385]",Columbia County,36021.0,NY,New York,POINT (-73.3789055 42.4433148)
200241,0.0,0.0,-78.5675712,43.2197455,"3794 Quaker Rd, Gasport, New York 14067",Becker Farms CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360630241011029.0,"[-78.57621, 43.217127, -78.549255, 43.238342]",Niagara County,36063.0,NY,New York,POINT (-78.5675712 43.2197455)
200242,0.0,0.0,-74.4159907,41.3719,"74 Celery Avenue, New Hampton, New York 10958",Bialas Farms,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360710119001009.0,"[-74.435755, 41.35375, -74.412479, 41.380911]",Orange County,36071.0,NY,New York,POINT (-74.4159907 41.3719)
200243,0.0,0.0,-72.5357568,41.0254221,"4050 Soundview Avenue , Mattituck , New York 11952",Browder's Birds Pastured Poultry,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,361031700042002.0,"[-72.552627, 41.01016, -72.52789, 41.02856]",Suffolk County,36103.0,NY,New York,POINT (-72.5357568 41.0254221)
200244,0.0,0.0,-77.631434,42.920132,"6904 Egan Road, Honeoye Falls, New York 14472",Bubbaloo Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360510306001031.0,"[-77.649314, 42.90179, -77.623421, 42.921303]",Livingston County,36051.0,NY,New York,POINT (-77.631434 42.920132)
200245,0.0,0.0,-79.2897224,42.0512048,"1135 SouthwesternDr, Jamestown, New York 14701",Busti Cider Mill And Farm Market,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360130370002024.0,"[-79.294827, 42.048921, -79.277896, 42.061011]",Chautauqua County,36013.0,NY,New York,POINT (-79.2897224 42.0512048)
200246,0.0,0.0,-76.8230111,42.6764593,"3046 CR 138, Ovid, New York 14521",Daring Drake Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360999509001015.0,"[-76.825793, 42.676364, -76.822298, 42.678713]",Seneca County,36099.0,NY,New York,POINT (-76.8230111 42.6764593)
200247,0.0,0.0,-73.6316869,42.8950001,"333 Buttermilk Falls Road, Schaghticoke, New York 12154",Denison Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360830519012048.0,"[-73.638818, 42.890294, -73.626584, 42.90179]",Rensselaer County,36083.0,NY,New York,POINT (-73.6316869 42.8950001)
200248,0.0,0.0,-73.7533615,42.4181837,"271 Hollow Road, Stuyvesant, New York 12173",Fatstock Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360210005001034.0,"[-73.765501, 42.383081, -73.747072, 42.418771]",Columbia County,36021.0,NY,New York,POINT (-73.7533615 42.4181837)
200249,0.0,0.0,-73.4852789,44.4712349,"122 A. Robare Rd., Keeseville, New York 12944",Fledging Crow Vegetables,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360319601003019.0,"[-73.48544, 44.459575, -73.469319, 44.472657]",Essex County,36031.0,NY,New York,POINT (-73.4852789 44.4712349)
200250,0.0,1.0,-74.229578,42.677627,"182 Fox Creek Farm Rd, Schoharie, New York 12157",Fox Creek Farm,0.0,1.0,0.0,Community Supported Agriculture,SNAP,360957407001039.0,"[-74.253166, 42.666128, -74.22374, 42.687024]",Schoharie County,36095.0,NY,New York,POINT (-74.229578 42.677627)
200251,0.0,0.0,-76.1181104,43.5067974,"889 County Route 28, Pulaski, New York 13142",Freedom Rains Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360750203041089.0,"[-76.12106, 43.505876, -76.109849, 43.507207]",Oswego County,36075.0,NY,New York,POINT (-76.1181104 43.5067974)
200252,0.0,0.0,-77.338498,43.165441,"825 Atlantic Avenue, Walworth, New York 14568",G and S Orchards CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,361170202021026.0,"[-77.338945, 43.163687, -77.323075, 43.169451]",Wayne County,36117.0,NY,New York,POINT (-77.338498 43.165441)
200253,0.0,0.0,-73.8790756,41.4486476,"Glynwood Rd, Cold Spring, New York 10516",Glynwood CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360790106003008.0,"[-73.920031, 41.436583, -73.838256, 41.494457]",Putnam County,36079.0,NY,New York,POINT (-73.8790756 41.4486476)
200254,0.0,0.0,-72.9047136,40.7789786,"PO Box 256, Brookhaven, New York 11719",HOG Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,361031592044011.0,"[-72.915786, 40.772964, -72.89936, 40.781841]",Suffolk County,36103.0,NY,New York,POINT (-72.9047136 40.7789786)
200255,0.0,0.0,-75.8159435,42.9794646,"5258 Irish Ridge Rd., Fenner, New York 13037",Hartwood Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360530306023045.0,"[-75.816634, 42.969351, -75.802497, 42.984388]",Madison County,36053.0,NY,New York,POINT (-75.8159435 42.9794646)
200256,0.0,1.0,-74.0359565,41.6433196,"740 South Street, Highland, New York 12528",Healthway Farms,0.0,1.0,0.0,Community Supported Agriculture,SNAP,361119541003006.0,"[-74.050185, 41.632468, -74.034208, 41.651498]",Ulster County,36111.0,NY,New York,POINT (-74.0359565 41.6433196)
200257,0.0,1.0,-73.822777,42.088959,"1830 Route 9, Germantown, New York 12526",Hearty Roots Community Farm,0.0,1.0,0.0,Community Supported Agriculture,SNAP,360210019002018.0,"[-73.826467, 42.059663, -73.807177, 42.099432]",Columbia County,36021.0,NY,New York,POINT (-73.822777 42.088959)
200258,0.0,0.0,-74.0862452,41.7621247,"205 Huguenot St, New Paltz, New York 12561",Huguenot St Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,361119534003003.0,"[-74.08802, 41.758648, -74.081525, 41.763465]",Ulster County,36111.0,NY,New York,POINT (-74.0862452 41.7621247)
200259,0.0,0.0,-75.483144,43.324773,"9600 Podunk Rd, Lee Center, New York 13363",Iron Hoof Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360650243021044.0,"[-75.487814, 43.313318, -75.475929, 43.327042]",Oneida County,36065.0,NY,New York,POINT (-75.483144 43.324773)
200260,0.0,0.0,-74.3243191,41.4020382,"PO box 304, Goshen , New York 10924",J&A Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360710121004020.0,"[-74.325034, 41.401787, -74.32408, 41.402188]",Orange County,36071.0,NY,New York,POINT (-74.3243191 41.4020382)
200261,0.0,0.0,-75.00984,43.090489,"753 Caldwell Rd, Herkimer, New York 13350",Jones Family Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360430113011009.0,"[-75.026609, 43.088033, -75.003157, 43.103334]",Herkimer County,36043.0,NY,New York,POINT (-75.00984 43.090489)
200262,0.0,0.0,-73.6893747,42.3733177,"34 Fischer Road, Kinderhook, New York 12106",Katchkie Farm / Great Performances,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360210004011028.0,"[-73.70413, 42.351224, -73.681581, 42.378031]",Columbia County,36021.0,NY,New York,POINT (-73.6893747 42.3733177)
200263,0.0,0.0,-79.1144986,42.4357999,"775 Hurlbert Road, Forestville, New York 14062",Hanova Hills Farm: Lake Country Premium Natural Meats,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360130376002025.0,"[-79.151139, 42.435589, -79.112923, 42.442214]",Chautauqua County,36013.0,NY,New York,POINT (-79.1144986 42.4357999)
200264,0.0,0.0,-73.8546101,42.7633045,"204 Lishakill Rd, Schenectady, New York 12309",Lansing Farm Market,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360010138023005.0,"[-73.861895, 42.7607, -73.850454, 42.76992]",Albany County,36001.0,NY,New York,POINT (-73.8546101 42.7633045)
200265,0.0,0.0,-78.6863849,43.1844135,"248 N. Adam Street, Lockport, New York 14094",McCollum Orchards,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360630235003006.0,"[-78.687045, 43.181911, -78.676295, 43.191749]",Niagara County,36063.0,NY,New York,POINT (-78.6863849 43.1844135)
200266,0.0,0.0,-77.9775592,43.1764206,"701 White Rd, Brockport, New York 14420",McCracken Farms,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360550154002028.0,"[-77.987251, 43.159972, -77.962288, 43.176626]",Monroe County,36055.0,NY,New York,POINT (-77.9775592 43.1764206)
200267,0.0,0.0,-77.4088794,42.9825633,"P.O. Box 101, Victor, New York 14564",Mud Creek Farm CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360690501053005.0,"[-77.417819, 42.982024, -77.406578, 42.990268]",Ontario County,36069.0,NY,New York,POINT (-77.4088794 42.9825633)
200268,0.0,0.0,-74.5832392,41.8971607,"635 Claryville Road, Claryville, New York 12725",Neversink Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,361059501001023.0,"[-74.587462, 41.892685, -74.579463, 41.902247]",Sullivan County,36105.0,NY,New York,POINT (-74.5832392 41.8971607)
200269,0.0,0.0,-74.0382973,42.6582175,"132 Ketcham Road, Voorheesville, New York 12186",Patroon Land Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360010147002086.0,"[-74.041535, 42.649646, -74.036034, 42.660078]",Albany County,36001.0,NY,New York,POINT (-74.0382973 42.6582175)
200270,0.0,0.0,-74.2562284,41.3800074,"Johnson Road, Chester, New York 10918",Peace and Carrots Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360710143011001.0,"[-74.273911, 41.374264, -74.25401, 41.381195]",Orange County,36071.0,NY,New York,POINT (-74.2562284 41.3800074)
200271,0.0,0.0,-76.6942587,42.4343865,"6200 Deer Run Lane, Trumansburg, New York 14886",Plowbreak Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360979501004053.0,"[-76.701852, 42.428811, -76.688774, 42.440017]",Schuyler County,36097.0,NY,New York,POINT (-76.6942587 42.4343865)
200272,0.0,1.0,-73.9209701,41.7003713,"PO Box 3143, Poughkeepsie, New York 12603",Poughkeepsie Farm Project,0.0,1.0,0.0,Community Supported Agriculture,SNAP,360272211004005.0,"[-73.921535, 41.699562, -73.918049, 41.701644]",Dutchess County,36027.0,NY,New York,POINT (-73.9209701 41.7003713)
200273,0.0,0.0,-73.9622261,40.6608216,"Maple Street School, 21 Lincoln Road, Brooklyn, New York 11225",Prospect Lefferts Gardens CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360470327003001.0,"[-73.963077, 40.660504, -73.962005, 40.663125]",Kings County,36047.0,NY,New York,POINT (-73.9622261 40.6608216)
200274,0.0,0.0,-72.39,40.88,"PO Box 1776, Southampton, New York 11969",Quail Hill Farm/Peconic Land Trust,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,361031908012000.0,"[-72.398044, 40.868401, -72.387623, 40.884186]",Suffolk County,36103.0,NY,New York,POINT (-72.39 40.88)
200275,0.0,0.0,-74.8231829,41.8006839,"64 Mineral Springs Road, Livingston Manor, New York 12758",Root 'N Roost Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,361059507014002.0,"[-74.824692, 41.794939, -74.809492, 41.818373]",Sullivan County,36105.0,NY,New York,POINT (-74.8231829 41.8006839)
200276,0.0,1.0,-78.136882,43.0763279,"6959 Norton Rd., Elba, New York 14058",Sinemus Farms,0.0,1.0,0.0,Community Supported Agriculture,SNAP,360379502001040.0,"[-78.139692, 43.072953, -78.1155, 43.086453]",Genesee County,36037.0,NY,New York,POINT (-78.136882 43.0763279)
200278,0.0,0.0,-73.792975,44.674419,"814 Chazy Lake Road, Saranac, New York 12981",Woven Meadows,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,360191038003027.0,"[-73.798131, 44.672432, -73.790088, 44.675444]",Clinton County,36019.0,NY,New York,POINT (-73.792975 44.674419)
200279,0.0,0.0,-82.0956267,41.0902519,"6736 River Corners Road, Spencer, Ohio 44275",Bindel Farms,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,391034100001035.0,"[-82.111088, 41.085461, -82.094601, 41.096269]",Medina County,39103.0,OH,Ohio,POINT (-82.0956267 41.0902519)
200280,0.0,0.0,-81.8740923,40.0801774,"8845 Symmes Creek Rd, Adamsville, Ohio 43802",Bush Valley Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,391199110002048.0,"[-81.87431, 40.080105, -81.86543, 40.084477]",Muskingum County,39119.0,OH,Ohio,POINT (-81.8740923 40.0801774)
200281,0.0,0.0,-84.4244606,39.2449624,"10052 Reading Rd., Evendale, Ohio 45241",Gorman Heritage Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,390610231001025.0,"[-84.429954, 39.235453, -84.41463, 39.254108]",Hamilton County,39061.0,OH,Ohio,POINT (-84.4244606 39.2449624)
200282,0.0,0.0,-81.5835695,41.2331566,"2485 Major Road, Peninsula, Ohio 44264",Greenfield Berry Farm CSA,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,391535326003042.0,"[-81.590573, 41.232726, -81.567787, 41.243868]",Summit County,39153.0,OH,Ohio,POINT (-81.5835695 41.2331566)
200283,0.0,1.0,-84.380506,39.72837,"10786 Mile Road, New Lebanon, Ohio 45345",Mile Creek Farm,0.0,1.0,0.0,Community Supported Agriculture,SNAP,391131501001018.0,"[-84.395162, 39.714223, -84.375901, 39.730601]",Montgomery County,39113.0,OH,Ohio,POINT (-84.380506 39.72837)
200284,0.0,0.0,-82.1231283,40.8271694,"2289 N. Reedsburg Rd., Wooster, Ohio 44691",Muddy Fork Farm,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,391690021002038.0,"[-82.126349, 40.816607, -82.109142, 40.836414]",Wayne County,39169.0,OH,Ohio,POINT (-82.1231283 40.8271694)
200285,0.0,0.0,-84.5374438,39.1635608,"4211 Williamson Place, Cincinnati, Ohio 45223",Our Harvest Cooperative,0.0,1.0,0.0,Community Supported Agriculture,No SNAP Benefit ; No WIC Benefit,390610074002008.0,"[-84.538155, 39.163146, -84.537189, 39.163672]",Hamilton County,39061.0,OH,Ohio,POINT (-84.5374438 39.1635608)
